NAME	Ex1	Ex2	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
ANKRD20A5P	45.8327329604811	14.4788250145979	23.143948806762	52.6352058607018	33.8125638650726	155.586448520824	85.6099872064326	1	1	75.070395376781	92.4995365207915	1	126.505877942267	1	1	1	100.537042570468	1
ANKRD24	87.8077473352845	56.7603130291909	57.8178951766368	36.0483140737252	66.1800585766269	65.653267580047	75.9500431878387	47.6153660493366	1	1	1	1	77.5454620501232	1	69.5393506603048	1	1	1
ANKRD27	1	24.3151188966512	19.1970193469686	20.2483297322329	26.1707480244031	1	43.2624368720508	1	1	1	1	1	1	59.6054786151361	1	1	1	1
ANKRD29	1	1	1	1	1	1	1	59.4389060740153	31.7171902384418	1	1	1	1	1	1	1	1	1
ANKRD33B	67.6822577097924	42.4233894741	83.3079592612748	82.3979122233511	83.5307493684878	56.8097170639992	105.76420720739	1	1	1	1	1	1	1	1	1	1	1
ANKRD36BP2	1	1	1	1	1	1	1	1	1	1	1	32.836044888465	1	1	1	1	1	1
ANKRD42	1	1	72.5337832292181	24.3749243811298	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD43	1	1	33.4957448538619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD44	1	78.2566733659005	32.3454854663673	37.0367348908018	1	1	1	40.5220786840133	1	74.4304219335671	39.893900015738	96.0709249590547	1	344.064604058855	78.5331173711624	174.641262611298	136.440244804677	777.034123262085
ANKRD46	1	1	67.0925825330762	34.8837005341974	1	1	27.521430066254	53.4494697778827	52.1153609583335	1	93.140639563167	1	1	78.3279251968076	1	1	1	1
ANKRD49	1	1	1	26.5690314591654	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD50	1	1	1	1	1	1	1	43.6102742724728	1	1	25.9531939148128	1	1	1	1	1	1	1
ANKRD52	1	1	20.9251368987602	27.5551184003305	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD55	1	1	1	22.8035354644073	1	1	1	81.2433251770658	56.0043185541617	142.41387571207	33.6235874556696	112.850288038063	1	1	1	1	1	1
ANKRD6	29.9706903838605	1	26.2737597722844	23.9841128688221	32.484691302933	59.9720115314747	1	49.9744325644616	43.0619973812616	88.8472399398218	1	1	57.986747753897	1	1	1	1	1
ANKRD62	1	1	1	1	1	42.3633808889268	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD7	22.6618057793195	30.9984636530983	22.134739978181	29.7753895593937	30.3810090101524	44.4295250676188	1	1	31.5904275670175	33.46360889652	36.6993606905521	72.1682524652815	1	1	1	1	1	1
ANKZF1	1	1	46.0242657494206	28.4380508784941	1	1	13.4961521139415	39.5050768665193	1	1	34.4503450973353	1	1	1	1	1	1	1
ANLN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	372.993834143121	1	1
ANO1	1	1	1	1	1	1	1	1	1	31.1284999681854	1	1	1	1	1	1	1	1
ANO2	1	1	1	1	1	1	1	1	1	1	1	1	52.5112949615186	21.0291293832714	1	1	1	1
ANO3	145.193313509635	170.160771340067	123.833916091056	160.035090408236	147.785885155883	131.576627938332	61.8126688541396	1	1	1	82.6520972936884	1	169.157669577618	325.867171561422	1	1	1	182.273893191223
ANO6	1	1	32.4960392123794	1	1	24.0023233952768	1	1	1	1	1	1	1	78.6677438728636	1	1	63.8827888246379	1
ANO8	1	1	1	1	1	1	1	1	48.066200258001	1	1	1	1	1	1	1	1	1
ANP32A	1	1	52.0961671106186	22.7682645349936	1	1	1	39.2362093859507	20.9438303530927	31.1063089498938	31.8242318634802	49.6063690109586	1	1	1	1	1	165.501044501137
ANP32B	1	1	1	1	1	1	1	1	1	1	1	1	1	214.039558092189	1	1	1	1
ANXA11	46.9246242174841	1	55.1565688460346	29.7624080081379	35.1436578100171	1	1	1	1	1	32.6219939414121	1	1	1	1	1	1	1
ANXA4	1	1	18.621092132395	1	1	1	1	1	1	1	1	36.7233924380263	1	210.735054576856	99.7918005180144	198.740711768406	1	233.402800237099
ANXA5	1	1	1	1	1	1	1	1	1	1	1	1	533.247333812653	49.5361249056102	1	1	1	1
ANXA6	27.4566574661429	38.2125257740323	71.811119850654	39.1216836475431	54.5755582674989	1	34.5188331040303	1	1	28.934751600116	48.5433409429449	38.5583641276967	1	1	1	1	1	1
AOAH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1078.22326620739
AOF1	1	1	1	1	1	1	22.1384753056518	1	1	1	1	1	1	1	1	1	1	1
AP000872.1	1	1	1	1	1	1	1	1	1	1	50.1332109489535	1	1	266.202139385192	82.9975119070524	1	208.047592068218	1
AP000926.2	1	1	1	23.3649686833325	1	1	1	1	1	1	34.8085840918518	35.7572248241516	1	1	1	1	1	1
AP003117.1	1	1	17.7461648390628	1	1	1	1	49.5549637985113	66.1133509416329	27.4696420085019	1	1	81.3180369896633	491.035362663636	266.842704725562	340.180959662999	1	79.7823517793611
AP003355.2	1	96.6549980267281	24.051966410601	27.9141008825259	1	1	1	1	1	1	1	1	380.517364297978	312.862151502234	165.714970489993	162.935209891256	1	192.655065103242
AP005433.1	1	1	1	1	1	1	1	41.2096690051959	1	1	1	1	1	1	1	1	1	1
AP005668.1	1	1	1	29.6368578033542	1	1	1	44.7894297423431	1	34.8643574821627	1	1	1	1	1	1	1	1
AP1B1	1	1	25.3756351720256	37.7032872432926	20.1281641385235	1	29.3679991548464	1	1	48.6252832984976	50.8858407005991	45.2172185408128	1	1	95.1206667512133	1	1	152.298484152859
AP1S2	1	1	1	1	1	1	1	136.380220042768	54.6849122346872	179.875579695034	1	1	75.0614771770055	1	1	1	1	1
AP4E1	1	1	15.1877885668013	25.5332097404897	1	1	1	1	1	1	1	1	1	222.76712389782	1	1	1	1
AP4S1	1	1	33.6529552227066	26.2263427019043	28.366689222791	1	1	1	1	1	1	1	1	1	1	1	1	1
APBB1IP	1	1	1	1	1	1	1	1	1	1	1	1	437.336281117253	1	1	1	1	3267.21517949271
APCDD1	1	1	1	1	1	1	1	1	1	1	1	1	1	190.365304620992	139.757305219928	1	116.486773453664	1
APOA1BP	1	1	40.8416401070903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APOD	1	1	1	1	1	1	1	1	1	1	1	1	1	102.045906200689	1	349.41123125877	383.751762586936	1
APOE	1	1	1	1	1	1	1	1	1	1	1	1	1	78.5633893406468	343.597974927576	1	1	1
APOL2	23.208148766391	39.4001685851576	42.244477993713	44.7595787509213	1	1	1	1	1	39.0503329870014	41.1660027095741	1	1	1	1	1	1	1
APOLD1	1	1	1	1	1	1	1	1	1	1	1	1	507.14649011553	222.298464939101	1	90.081557289085	1	1
APOO	1	1	20.6214634916749	1	1	1	1	1	1	1	25.23595047884	1	1	1	1	1	1	1
APOOL	1	1	18.342316800293	30.2237453012478	1	1	1	1	1	1	1	1	1	121.664710817975	1	1	1	1
APTX	1	1	17.5303379930489	1	1	1	24.0986879649547	1	1	36.31047538585	1	1	1	1	1	1	1	1
AQP4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	565.177666703732	1	1	1
ARCN1	1	1	45.2235733468686	26.8395806609972	1	1	1	1	1	18.4144400224246	1	1	1	1	1	1	1	1
ARFGAP2	1	1	41.1755352601654	38.2015821547522	1	1	1	34.0098071509588	54.9584096905847	1	1	1	1	1	1	1	1	1
ARFGAP3	1	1	68.0696959777486	29.8342530916845	1	1	1	1	51.3925879532019	1	1	1	1	82.6577859324716	1	1	1	1
ARFRP1	1	1	29.2739992320422	23.2483480043309	1	27.6440934270628	22.2648477988261	51.8542080876713	1	1	1	1	1	1	1	1	1	1
ARHGAP1	1	1	36.7680734136628	1	1	1	1	1	1	1	1	1	1	1	1	182.135460313866	1	1
ARHGAP10	73.539965301405	34.3181332041684	26.8268247822636	1	1	1	1	1	1	1	1	39.8327806142399	1	168.92573612224	1	1	1	1
ARHGAP12	1	37.5786116158051	23.092756859859	26.9223709983818	31.9750524984149	1	1	84.3028910367856	1	63.2624514729456	69.5183264748035	92.249572218367	1	1	59.0435494294539	1	105.455296310532	259.850502622975
ARHGAP15	1	1	1	87.6799353118851	1	1	1	1	1	1	1	1	1	1	1	1	1	465.92496855977
ARHGAP17	1	48.5497685675461	25.2938036586894	1	1	1	9.96389681264884	25.4431407646166	1	38.2990276347829	1	1	1	1	1	1	1	1
ARHGAP22	30.5285544948872	40.2446833261451	28.1389146012925	25.9976710895219	38.4907134407859	52.4932330287007	41.4036265740731	1	60.7235412438291	1	26.1918487372392	1	1	1	1	287.114998080714	191.250834145951	2454.45719926086
ARHGAP23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	210.105459454737	1	1
ARHGAP24	1	1	1	1	1	1	1	41.2121935280215	98.9312422443354	1	1	1	441.113297807741	48.185441000088	580.259376920322	1	1	1779.10630333075
ARHGAP25	1	1	1	1	1	1	1	1	1	1	1	1	112.695994658962	1	1	1	1	247.192456106015
ARHGAP28	1	1	1	1	1	1	1	57.6599263397841	49.7887978665651	1	1	1	1	1	1	1	1	1
ARHGAP29	1	1	1	27.8909426757162	1	1	1	1	1	1	1	1	585.193630242527	483.391124534662	1	1	1	1
ARHGAP6	1	1	1	1	1	1	1	1	1	1	1	1	1	112.947519997827	1	1	1	66.3171127175195
ARHGDIA	1	1	31.4464682294428	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARHGDIG	1	1	60.7465569660543	25.0525644683714	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARHGEF10	1	1	25.512432481873	32.3054895989285	1	1	24.5044756546889	1	1	48.5999465610295	33.6070628767943	1	495.037583023384	103.522945003192	259.432488484162	278.793816055261	119.637389911875	1
ARHGEF10L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	68.7905111384025	1	1	1
ARHGEF15	1	1	1	1	1	1	1	1	1	1	1	1	110.762401766053	1	1	1	1	1
ARHGEF17	1	1	62.4420616217759	37.6729561835437	28.1965234317274	35.3906262537264	52.8547005948195	38.8282117873828	1	31.0575372027552	31.0339304005985	1	25.4701354737391	67.0765235645879	1	1	1	1
ARHGEF2	42.478033992466	1	33.0340311801093	19.8483730156561	20.7161478577716	40.3266648927968	1	1	1	1	1	1	155.289921304972	1	1	88.1354793963006	1	1
ARHGEF6	1	1	1	1	1	1	1	1	1	1	1	1	1	154.709692740596	1	1	1	143.048358707142
ARL1	1	1	49.614430796178	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARL13B	32.120755174182	1	38.5416304085287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94.1397186731151
ARL4C	1	80.1121374953952	61.2227585975833	55.178613524354	1	1	1	560.754756848104	391.995897690121	428.283619251852	135.217530781567	206.69070630572	1	1	1	1	1	1
ARL5A	1	1	24.3923393638688	1	1	1	1	31.1496329930845	1	94.5189851689771	1	1	1	129.389834957778	1	1	1	96.8121796945272
ARL6	30.5358538756242	1	76.8264023830505	45.8142109873064	27.8611217714205	1	1	1	1	38.7103795272354	32.604350428878	1	166.831904218768	1	1	1	1	1
ARL8A	1	1	28.3990056061055	27.2069914676106	1	1	1	33.9977460618539	1	30.6483481400381	50.0466364600758	1	1	1	1	94.6414461235612	1	1
ARMC1	1	30.5115689182229	42.6393529694543	48.5340755477859	1	27.6524575913176	1	46.1323501608388	1	1	1	1	1	1	1	1	1	1
ARMC10	1	1	33.6268806466667	24.9583992974377	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARMC9	61.7150364884718	95.3497773946987	37.5538606135883	35.2404726759319	66.9556529833881	61.6066307783997	40.5497512213461	58.0410419245821	1	55.6151011271615	48.6897774687061	45.6481305140428	1	1	1	1	1	108.756198593986
ARMCX2	1	1	32.207045504724	31.5046448742945	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARNTL	47.0568304725785	45.1551768813188	69.7176069101569	59.4916923035165	25.02672990386	1	24.5087253827759	1	1	1	1	1	1	53.3098734082923	1	1	1	1
ARNTL2	47.624070231351	43.5752361313828	40.8229924222315	58.5509397441634	44.1796956733155	49.1024866324201	100.928504079083	1	1	38.1841769960879	1	1	1	1	1	1	1	1
ARRB1	1	1	1	1	1	1	1	51.1180024953678	41.8955653269422	1	1	1	1	1	104.414337816165	1	1	1
ARSA	1	1	24.7440277024618	36.1291736238616	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARSJ	1	1	1	1	24.4087709238854	1	1	1	1	1	1	1	1	1	1	1	1	1
ART3	45.1840505877657	1	1	1	1	1	44.7054348867033	1	1	1	1	1	1	1	1	1	1	1
ARX	1	1	1	1	1	1	1	1	1	36.4442454249408	89.758033789226	122.343411813351	1	1	1	1	1	1
ASB3	1	1	33.2584696524516	30.4002551527434	1	1	1	34.4591405548187	1	1	1	1	1	1	1	1	1	1
ASB7	1	1	1	1	1	1	1	1	1	1	1	1	517.27950174254	1	1	1	1	1
ASCC1	1	1	25.1436542907327	19.3396940167419	23.9539218344388	1	26.7949185365686	1	37.6925894731575	31.399466945744	30.1748757635138	1	1	1	1	1	1	1
ASH2L	1	1	45.955973181708	25.9669776940085	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASNSD1	1	1	28.0737599630547	30.9995926764357	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASPA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	481.856605177852	1	98.5955562586325
ASPHD1	40.7770870917025	1	36.330455778712	22.8541816544986	1	1	1	1	1	1	1	1	1	48.8661450141178	1	1	1	1
ASRGL1	1	1	1	1	1	1	1	29.3250627414739	1	1	1	1	1	1	127.476237531787	1	1	1
ASXL1	31.6756222570314	1	24.9079744781975	55.2586582752755	32.9885839307777	1	1	42.4695805663985	1	54.3976358497979	36.6983248162445	65.4827983791514	1	1	1	1	80.1213433731305	1
ASXL2	39.8130072445326	1	23.828895467351	17.8172362607806	35.7867819615165	43.5630896187629	1	30.225744814121	1	1	46.4088411668661	1	1	1	1	1	74.9392735599087	124.456248649295
ATAD3B	1	1	25.3306594658655	32.0594053340976	1	32.4831368927995	1	44.6185805994538	1	1	36.3383724523805	1	1	1	1	1	1	1
ATBF1	1	1	1	1	1	62.2484117447522	1	1	1	1	1	1	54.9101441268315	343.551324261195	145.362988262911	1	1	300.40401012961
ATF1	1	1	18.7926280615166	1	1	1	1	46.7951662865573	1	20.3970224152463	1	1	1	74.7663546952505	1	1	1	146.584990340266
ATG13	1	39.9768534301495	32.7704289027148	22.1991244214198	1	1	1	1	1	23.9279239028679	1	1	1	1	1	94.8108150955521	1	1
ATG16L1	1	1	24.188271435194	26.1730334120663	1	1	1	1	1	43.6662355052564	1	1	1	1	1	1	1	1
ATG16L2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	112.44080898907
ATG4C	1	22.2294249990755	29.9470996031223	34.6383932840515	47.4519654070041	1	11.9166566400184	36.0823873516581	1	1	1	1	1	75.6388590994451	90.0202161531199	330.174226108085	98.767679382801	184.263672663839
ATG9A	1	1	46.0826010882356	29.382122466565	25.1423464595408	1	1	1	37.5730317508214	1	1	1	1	1	1	1	1	1
ATHL1	1	1	1	1	1	1	1	1	1	1	1	1	1	518.943520403904	1	1	1	1
ATIC	1	1	44.6607817203835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATL2	25.0343669042328	18.593518215434	18.1829682067647	22.5827630165654	1	1	1	1	1	1	1	1	1	1	68.471449420997	1	1	1
ATN1	1	1	64.9126196220573	39.9947722067166	35.4118393483982	1	1	1	1	36.0470238941897	33.039118955821	30.284196933737	1	1	1	1	1	1
ATOX1	1	1	41.3537398736295	1	1	1	1	38.4083766497434	1	1	1	1	1	1	1	1	1	1
ATP10A	1	1	1	1	1	1	1	1	1	1	1	1	817.351254165257	390.208109734749	1	1	1	1
ATP10B	1	1	1	1	1	1	1	1	1	1	1	1	80.3928118072245	1	87.3640018729129	320.872674797823	248.416694424767	75.1076721451163
ATP10D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.5086006944358
ATP11C	1	1	1	1	1	1	1	1	1	38.6277176132136	1	1	1	1	1	1	1	1
ATP13A4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	218.325880174724	1	82.0695719721659	1
ATP1A2	1	1	43.6808966702824	1	1	1	1	1	1	1	1	1	712.373675691672	27542.8879564213	2763.95381034671	1	229.998407032888	1
ATP1B2	1	1	52.2713679566818	23.3822433284879	1	1	1	88.4958838792163	42.9287387421466	113.093520775	38.9091163667956	77.9181685448345	1	304.167813346679	406.434214258473	1	1	1
ATP2B3	23.8651387239743	1	91.7011354147419	39.9433374339983	1	1	1	39.4090758480594	55.283734949732	28.0291980854645	38.4540471289029	1	1	1	1	1	1	1
ATP2B4	112.143188559625	44.9811030791722	185.75934662183	77.5539635505889	92.9173816579843	152.833509094563	30.967006267257	1	1	104.612713857687	1	1	1	66.7473644140432	142.933036953311	76.2692066078781	315.122644303054	1
ATP2C2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	104.812488981575	1
ATP5D	1	1	43.8995231251855	30.9678442278399	1	1	1	1	1	66.1482319281928	37.8970361725111	1	1	1	1	1	1	1
ATP5F1	1	1	62.8232946767361	27.4181015193609	20.3034005862473	1	1	1	32.8963761783788	60.6663000867439	44.8687842301278	1	1	1	1	1	1	1
ATP5G1	1	1	89.6938793155311	34.9640681276306	21.9034409292922	1	1	42.3480455173471	1	38.7063270315898	51.1295880897687	42.6604263715351	1	1	1	1	1	1
ATP6AP1L	28.2798946131374	1	1	1	54.0241809426837	1	16.5784235576334	29.6453090112925	50.2309735632792	28.8150174142682	37.6738042942108	1	1	1	89.6363738677582	1	1	1
ATP6V0D1	1	1	55.1833746076372	26.274654380466	1	1	1	71.2407529334111	1	1	1	1	1	1	1	1	1	1
ATP6V1F	1	1	56.3461525282443	32.6889363463034	1	1	1	37.0219222097662	1	26.6339957144509	56.5837507131194	45.3150907825497	1	1	1	1	1	1
ATP8B1	1	35.8624686476746	35.4546802145736	53.7536072178473	75.8315387624584	45.68371918962	78.6827030363194	1	1	1	1	1	134.431432875984	1	1	1	1	1
ATP8B4	1	1	30.924021390359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	841.944080295411
ATPGD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	935.420093277145	1	1
ATXN2L	29.2507614499076	1	49.3776317680564	36.8443877503267	47.2647270328443	1	1	40.0875857079763	1	52.5489958388413	32.8429711677464	1	1	1	1	1	1	1
ATXN7	33.4544548396292	48.4318728180727	32.7501188055055	46.1222171372161	49.5884042153232	78.4042246009778	71.7504738247013	1	1	40.0007027520087	30.1356973610226	1	1	97.1057212635385	1	1	1	1
ATXN7L3	1	1	47.1569940617883	24.520885363021	1	1	1	51.1752907665338	1	21.9713818743951	35.6698643966583	1	1	1	1	1	1	1
AUP1	31.5274946423312	25.9705113611762	29.2176757571857	18.9838531837878	20.5027945119092	32.3634667137215	1	1	1	29.9915056627253	1	1	1	1	1	1	1	1
AURKAIP1	1	1	40.5460010586921	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AZI2	1	34.3808781373181	74.6097958950119	1	1	1	1	1	30.1702853304191	30.8172971072798	1	35.1791397140979	58.2793671502733	1	1	1	1	1
B2M	1	1	1	1	1	1	17.4578967460621	65.5493778752334	1	52.2950292476533	1	47.1317211707089	901.017124609194	3604.14985891192	1	1	148.105678256732	245.32081570664
B3GALNT1	1	1	23.2242266208117	1	1	1	1	48.1322627034282	1	52.3783167710753	1	1	1	1	1	1	1	1
B3GALNT2	1	1	1	20.6772042302424	1	1	1	1	47.9513714958268	38.254211908654	27.9743488554609	1	1	1	1	1	1	1
B3GALT2	1	1	41.7411498723428	29.6636553853761	34.1213714979289	65.0782766948064	1	1	1	71.4845654130294	1	1	1	1	1	1	1	1
B3GALTL	1	1	41.6158109306364	26.0789447141111	48.1268142630702	53.7275850830785	18.3043107484234	1	1	55.4972129669864	1	1	190.591319846942	1	1	1	1	1
B3GAT2	1	1	1	1	1	1	44.7114414105117	1	1	1	1	1	1	1	1	1	1	1
B3GAT3	1	1	46.2185885356954	31.5444528748452	23.6095095300492	1	1	58.0351055399067	1	39.299377706558	28.316756612654	53.1274382857413	90.0173186008168	1	1	1	1	1
B4GALNT1	40.4302365193614	21.5161599139511	56.4356049151969	37.2237431910957	33.8689571646981	34.5695548849278	22.9156047167145	1	1	1	33.6022827549083	1	1	1	1	1	1	1
B4GALT3	1	1	21.6322167673792	26.7473132261415	1	1	1	1	1	1	1	1	1	1	1	1	1	1
B4GALT6	40.8088280537047	24.8289537672058	47.1601909714097	70.870387828229	32.2792662636357	48.574400163125	1	126.398556007403	186.764312471351	1	78.7142185852449	70.7891082669022	1	1	1	1	1	1
B9D1	35.77301460149	1	26.2723860903175	19.2971007413059	1	1	26.8390131730704	1	1	1	1	1	1	1	1	1	1	1
BACH1	1	1	1	1	1	1	1	1	1	53.8630782646766	75.7795199084312	57.697442752823	1	109.145546743304	1	1	1	139.455566575298
BAG5	1	1	69.318737014454	35.2526617164952	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BAI2	57.7317045929437	32.7546802945175	70.275931993199	79.6371509145345	46.5340542164566	56.0129296530129	28.1623052531727	43.8391215432612	1	1	1	1	1	1	1	1	1	1
BAIAP2	159.697683539962	47.855067676327	142.00242326481	75.6148262377823	81.3366776080963	127.190878240513	86.7268467857414	35.9632537729186	1	30.4902593980357	1	1	1	104.924019945288	1	1	1	1
BAIAP3	64.9568182394009	77.3482908907119	153.206274176282	53.6423503288702	82.5860001765683	63.5782979793684	1	42.8361682314156	1	31.2226697714452	31.0230263529492	108.14706085271	1	1	1	1	1	1
BANP	28.5669672007877	46.0284998719833	29.1882632935547	21.6885734060295	18.8398754376296	1	1	1	1	1	1	1	1	1	1	1	1	1
BAP1	1	1	39.4655268018757	31.4617615704552	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BAT3	1	1	29.412620413686	31.123677683752	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BAZ1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.8578210276335
BBIP1	1	1	29.4177791875764	22.7005493433564	24.8843615139346	1	1	1	1	1	1	1	1	65.4204356049801	1	1	1	1
BBOX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.8829443024874	1	1	1
BCAN	1	1	37.9751441588228	1	1	1	1	1	1	1	32.6914593982095	1	1	1	200.563310334716	1	1228.29192098296	1
BCAP31	1	1	47.8472635953107	30.2316591114784	1	1	1	1	1	43.899588142412	1	1	1	1	1	1	1	1
BCAR1	1	1	28.0983939854202	26.8815119919205	1	1	1	1	1	1	1	1	1	1	1	87.0659666035065	1	1
BCAR3	1	1	1	44.0287652906772	1	1	1	1	35.4998831093761	1	1	1	1	1	73.8463115721262	1	1	107.602702000953
BCAS1	1	1	1	1	1	1	1	1	1	1	1	1	823.607007678874	1	1	647.348518621686	923.371361776229	190.964277226286
BCAT1	1	1	1	47.3529236730252	1	1	1	66.0283202529614	90.3086102087832	50.0138895896735	64.4529866070265	54.756741484842	1	1	1	1	1	1
BCAT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	113.274405755388	1	1	1
BCCIP	1	1	34.0576110153021	1	1	1	1	1	37.2133183281091	1	1	1	1	1	1	1	1	1
BCHE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	153.012596290241	1
BCL11B	1	1	1	1	1	57.719217432567	1	71.7327932393278	1	303.413196867649	62.419355102291	44.2606475913356	109.701851537418	1	1	1	1	1
BCL2L1	1	1	26.7266437929356	1	1	1	1	1	1	1	1	1	122.910889746996	1	1	1	1	1
BCL2L13	25.4103093560887	1	1	26.3573865455532	26.4788123580364	1	1	1	1	39.0793914462666	1	1	1	1	1	1	1	1
BCL6	1	1	14.6646409555111	1	1	1	1	42.4979225636144	263.884785932146	1	1	1	1	1	1	1	1	1
BCL7A	1	1	38.0075669522264	41.0462007254256	1	1	20.0023033564636	1	1	1	1	48.5368405587955	1	1	1	1	1	1
BCL9	1	1	1	1	1	1	1	1	37.0887567098267	1	1	1	1	1	1	1	1	1
BDNF	1	1	1	29.1168515806025	1	1	51.9729453480116	1	1	1	1	1	1	1	1	1	1	1
BDNF.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.5212024331853	65.3358061979561	1	1
BECN1	1	1	40.9362210675951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BEGAIN	36.2320427195337	1	27.3476443155185	1	1	1	1	26.8469760768044	1	1	1	1	1	1	1	1	1	1
BEX4	60.7656270013974	34.0824126884208	245.855601410555	88.7138568188688	70.5921420845708	64.8523299678899	48.6654447812978	93.2075624055069	50.2801874380812	119.275562741968	96.344542327708	189.274149174194	1	1	1	1	1	1
BGN	1	1	1	1	1	1	1	1	1	1	1	1	1	121.664710817975	1	1	1	1
BHLHB9	1	1	34.9415307618281	24.8144057014666	1	1	1	34.0564688018029	55.6400127554789	46.4834473972784	1	1	1	1	1	1	1	1
BHLHE40	1	1	34.6467313370472	33.4039990824967	1	1	1	1	1	1	1	1	20.5805194905026	1	1	1	1	1
BHLHE41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	267.482984805806
BICD2	1	1	38.9471549273482	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BIN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	207.018466020213
BIN3	1	1	28.5019188321864	1	1	1	25.0557267189575	1	1	1	1	1	1	1	1	1	1	1
BIRC2	1	1	24.6360767105437	26.767029176147	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BLM	1	1	1	1	1	1	1	1	1	1	1	35.7041457741621	1	1	1	1	144.222102560756	1
BLMH	1	1	29.5033393008965	1	1	1	1	1	1	1	1	1	1	75.6388590994451	1	1	1	1
BLNK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	550.2389863722
BLOC1S2	1	1	32.7651335482648	23.3824885970943	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BLZF1	29.409591226973	1	35.8761450006228	19.7013043937552	24.5216437785007	1	41.8093350093602	38.0557720499464	1	36.4372928747194	1	1	1	1	1	1	1	1
BMI1	1	1	18.9017610907005	42.901178520721	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BMP2K	1	1	1	1	1	1	1	1	1	1	28.3259332698057	1	1	1	148.064932485829	1	1	209.947046888601
BMP6	1	1	1	1	1	1	1	1	1	49.5785244896033	1	1	1	1	1	1	1	1
BMP7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119.56825441859	1	93.9786019402541	1
BMPR1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	555.206722131938	1	1	1
BOK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	157.64107647377	1	1
BRAP	1	1	18.6826853199632	22.7581597916908	38.2253181495864	1	1	1	1	1	1	1	1	1	1	1	1	1
BRCC3	26.5465685496373	24.3009831447423	32.4342588101951	43.5162826342619	24.1035047271882	1	125.926282402894	53.2622038656216	1	1	46.2351641152956	1	1	1	1	1	1	1
BRD1	25.4722132328137	1	31.198341685449	22.7782003607702	1	44.3452107113007	20.0841544961022	1	1	30.2001899232799	1	1	1	1	1	1	1	1
BRD2	1	1	31.7664308422882	51.2883340919349	1	1	1	1	1	64.1545526886863	32.975294846568	42.3933489485906	106.012830466958	73.7238056801091	1	1	1	1
BRD3	1	1	29.8357931083912	32.8275444692447	1	1	1	30.7477877934322	77.6365265903747	62.7657291585215	24.5943270909277	1	89.0754434351949	1	1	1	1	1
BRD7	1	1	27.6964663844875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BRD9	23.4138326733375	1	30.127997784478	28.0747228211412	36.2089756287762	1	1	1	1	1	45.2547582722288	1	1	1	1	1	1	1
