NAME	Ex1	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In2	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
AHR	1	1	15.978081959605	1	1	1	1	1	1	1	1	35.8752504926108	1	1	1	1	1	1
AHSA1	1	39.7015347470805	33.7253700332697	28.9184862536572	1	1	1	24.0136910953535	1	21.0889643760032	31.469716905909	1	1	1	1	1	1	1
AHSA2	18.9613666974595	20.0973559909247	22.5962462239371	21.8972955646662	1	1	41.8088894656876	1	1	31.0062061539824	30.9014821955786	24.5353563523524	87.8562763227107	1	1	1	1	90.4961062866795
AIF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	211.273293353733
AIF1L	1	1	1	1	1	1	1	1	1	1	1	1	281.086836651831	80.9443235906059	1	112.707497380675	1	1
AIMP1	1	20.1551738061298	31.6142371333264	29.0882404292989	1	1	52.8089429241326	23.0889107090712	1	18.8942956437179	23.5006933365055	1	50.6258863128353	1	1	1	1	1
AJAP1	50.8495047869599	35.9345013957192	34.6219736093487	30.9609329213321	1	39.5274268633786	24.2236673184256	1	30.9086053912471	61.4718881984423	52.8801617324641	32.3949434902403	1	1	1	1	1	1
AKAP1	16.8195950040063	16.3567565397839	21.8323650009991	1	1	78.295746304906	29.5149789980024	44.6190229280683	1	21.7587789504177	41.5896892302915	25.4467966807542	1	85.1951719495771	1	1	1	1
AKAP13	32.6648591252446	32.000223670481	15.4549107438151	31.4821169058007	66.0049384591536	51.802713708527	1	1	39.9837270041766	1	1	1	221.963473162216	192.104237003659	91.246230697617	1	124.574599979543	676.515366122715
AKAP5	33.6263153750271	24.0810573537687	18.6605326492694	1	1	1	1	1	1	22.9003336253166	1	1	1	1	1	1	1	1
AKAP8	1	1	1	1	1	1	22.8424443651247	1	1	21.3940101569384	1	1	1	1	1	1	1	1
AKIRIN1	17.7244452814636	34.7289245625938	22.9276764260159	26.2174836897484	1	1	1	28.6998761789379	1	1	1	1	1	1	1	1	1	1
AKR1B1	1	22.0980033116713	1	1	1	1	32.1956258424299	1	1	1	24.1367728520094	1	1	1	1	1	1	1
AKR1C1	1	1	1	1	1	16.6511370911671	1	27.9988902324	1	1	1	1	1	1	1	1	1	1
AKT1	1	1	17.3962355351559	1	1	1	1	1	1	25.7820364367839	1	1	1	1	1	1	1	1
AKT2	30.7808608715691	30.4685038256722	47.2027207225533	29.3645495649212	38.4422462103366	104.895487142858	38.9149381390284	22.9841907306776	47.7510929359233	40.5949444386838	13.9897183666299	24.6539875007609	71.0748205797878	1	1	1	47.9000625238498	1
AL137229.4	1	1	1	1	1	1	1	1	1	19.2297228872125	1	1	1	1	1	1	1	1
ALAD	1	19.8573454624694	18.1042026609896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALDH1A1	1	1	63.8964152257114	1	1	1	1	1	1	1	1	1	1	1	416.694321804205	1	1	1
ALDH1L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	171.651317800358	1	1	1
ALDH1L2	1	1	26.4549831224772	1	1	1	1	11.2182394468305	1	1	17.5220111437971	29.3127471260952	1	1	1	1	1	1
ALDH2	1	1	15.0363032578728	1	1	1	25.6258468757749	14.9373199262498	49.7895755394318	1	1	1	1	1	1	1	1	71.4698250672339
ALDH3A2	22.1749347853228	20.0446254899077	24.0433777405889	18.8645555643874	24.026077795358	40.4393244161492	1	1	1	1	1	1	1	1	1	1	1	1
ALDH5A1	1	21.613488165181	23.6271628349471	16.8344836014428	1	19.997545946066	45.7209534066805	42.4968584037552	1	43.7326344572172	53.5418164385122	36.6244747253992	1	1	1	1	1	1
ALDH6A1	1	1	1	1	1	1	1	1	1	21.1719324780045	1	1	1	1	1	1	1	1
ALDH7A1	1	1	37.5143816542637	1	1	1	1	13.9965398584836	1	1	1	29.792646630551	83.5462072005572	1	94.0631071232822	1	1	1
ALDH8A1	1	1	1	1	1	1	1	28.1291334244645	1	24.5175475426134	1	1	1	1	1	1	1	1
ALDH9A1	1	1	1	1	1	1	1	1	1	19.2255608384251	1	1	1	1	1	1	1	1
ALG1	1	1	1	1	1	31.7457615684985	1	1	1	1	1	1	1	1	1	1	1	1
ALG14	1	21.0739852013588	22.503651592695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALG5	1	1	1	1	1	1	1	1	1	24.1134217480696	1	1	1	1	1	1	1	1
ALG8	19.4713916723294	1	15.33594071816	1	1	1	1	1	1	1	1	1	101.151798092418	1	1	1	1	1
ALG9	1	1	1	1	1	1	1	43.7889264913	1	1	1	1	1	1	1	1	1	1
ALK	1	1	21.0029945805859	1	1	47.2533273099246	107.76479131386	103.889592077055	23.1702702540559	614.297892122299	383.302282988218	117.682521277098	89.6319563554884	1	125.849374386049	1	294.308352019861	1
ALKBH3	1	1	19.5459724104507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALKBH5	1	22.586146905375	25.4477931413539	23.4499394657142	1	1	1	14.3832112631153	1	15.8283079734348	21.7154236614619	1	1	1	1	1	1	1
ALKBH7	1	1	1	1	1	1	1	27.6930701962102	1	1	1	1	1	1	1	1	1	1
ALKBH8	1	1	1	1	1	1	1	1	1	30.6169511820265	1	1	1	1	1	1	1	1
ALOX12P2	30.4451512849169	65.7148681731154	41.9414876451491	51.8407144087232	74.5186111986018	1	25.0783249002899	1	31.7607513324606	23.3742086659085	1	1	1	1	105.662570724027	1	231.223777474478	1
ALOX5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	327.496858967422
ALPK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	193.585780267378
ALPL	1	1	1	1	1	1	1	1	1	1	1	1	112.032937007514	1	1	1	1	1
ALS2CR12	37.8977402471624	19.0170439138164	31.5350734903331	19.7246022524955	50.3167197573129	34.5246039709941	1	41.1112562564607	25.6561323789063	26.7286567842041	35.8404701920559	1	1	1	1	1	1	1
ALS2CR4	1	19.0279674805135	21.2040108759642	1	1	1	1	1	1	20.4655124975605	1	1	1	1	1	1	1	1
AMD1	49.249067190255	54.7932773045649	50.2213566451471	33.6933029435767	45.7056848155621	1	25.0644673893969	1	18.4659982801109	28.296324734312	32.8209549393482	38.3670956114937	1	1	1	106.047542041038	1	1
AMFR	22.0023081824337	22.26887459003	22.4070891445957	15.7863117503426	1	1	1	9.62897514646898	23.5629250256349	17.9681619143889	1	27.4081847636507	1	1	1	1	1	1
AMH	1	1	1	1	1	1	29.0155281743949	1	17.532311706114	21.3430657307215	1	1	1	1	1	1	1	1
AMIGO1	1	19.6511477294868	19.8223243324365	1	1	1	1	1	1	22.8473716928376	23.9999890546086	1	1	1	1	1	1	1
AMOTL1	1	1	1	1	1	1	43.7206967730869	33.3945598332242	1	31.2556312927223	63.0420448875326	44.23615570738	113.472753348438	76.4172224807283	1	1	1	1
AMPD2	28.4157298197816	28.6475646058325	29.0302332599428	25.7353610399555	1	30.0662165630293	49.367581101716	154.501507360288	56.5469521461518	24.7742801389983	22.9068269146979	24.1677256470191	1	1	1	1	1	1
AMPD3	1	20.8878074110849	22.7975857296905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	152.516471981536
AMT	1	1	18.7571233168199	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMZ1	1	1	1	1	1	18.3925951908698	51.674072452346	15.3817108994214	1	1	1	1	1	1	1	1	358.961712854298	1
AMZ2	1	1	16.5363682419992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AMZ2P1	1	1	1	1	1	1	1	29.4155926034128	1	1	1	1	1	1	1	1	1	1
ANAPC11	1	27.4970433871794	27.8436958331649	26.2931110716207	1	23.5116683598766	1	1	1	22.6194481685379	1	1	1	65.3251681217347	1	1	1	1
ANAPC4	27.3672084477667	27.6173424765727	45.3713047297728	25.8459140140951	26.0557062180107	1	24.4536229736497	1	53.4166019373917	34.0652098945075	29.2849047741699	38.974985848282	1	1	1	1	1	1
ANGEL1	1	1	17.2073054932872	1	1	1	28.2804833669742	1	1	1	1	24.7817102115475	1	1	1	1	70.8493094003297	1
ANGEL2	25.2905508419435	24.2801983226496	28.2936360226172	17.4773239046532	1	1	1	44.6206764988834	1	17.5257464745601	1	1	1	68.8236623889189	1	1	1	1
ANGPT1	1	1	1	1	1	1	37.760954099976	24.8408664574821	1	1	1	1	1	1	1	1	1	1
ANGPTL4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	114.355429675395	1	1	1
ANK1	1	45.3621379317007	19.0436611361057	27.5132692344699	1	1	110.970716899519	55.0588331456545	158.124660345839	71.4977223041397	288.653411279198	147.700362010162	79.2319564217496	1	1	1	1	1
ANKDD1A	33.3785011601666	22.1634322706596	26.398013279963	22.6448888220604	41.1372778205032	1	27.8453866948174	56.4399867924578	1	33.8525494935902	1	1	1	1	306.690765678848	1	1	1
ANKLE2	19.8785700706692	21.5277877543795	16.9940846529288	18.705985810526	1	1	1	1	1	1	1	1	36.5398306476265	1	1	1	1	1
ANKMY1	19.0951482986382	24.179885791374	19.8216768505982	1	1	1	39.0074945753684	51.9452714903344	1	40.5375912220265	27.7950399231149	33.9509098452742	1	1	66.9118522626478	1	1	90.6541408594567
ANKMY2	32.570458625524	30.1331375629144	27.7614485166165	17.4968479171491	41.7434802438711	35.5907063812821	1	1	1	32.4031263521967	1	31.2609496708154	1	1	1	1	1	1
ANKRA2	1	1	16.1957926994554	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD13A	1	1	1	1	1	1	1	1	1	16.3299246048002	20.7459769937629	1	1	1	1	1	1	1
ANKRD13D	24.6164291443326	22.3093675721652	31.4451689689031	29.4000973588643	1	1	33.9028063478719	21.9762152050639	22.2856870452618	47.3928149421319	24.3958848156782	26.5216179769655	1	1	1	1	1	130.140423218233
ANKRD16	18.0237809982795	1	22.2477818928245	18.9408470816057	1	1	1	13.7365448250433	1	26.090687832369	21.5420250687514	1	1	1	1	1	1	1
ANKRD18A	1	1	23.8736634491918	33.4547141103476	127.48012707965	1	1	37.8416956586685	1	1	64.1753194798078	1	1	1	1	406.408095294634	113.991714043341	1
ANKRD18B	56.0495898604131	35.6937727242448	55.0859953613567	27.7146452991751	1	1	39.3328766882268	40.0852173856653	35.3887144576715	1	1	1	1	1	1	1	1	1
ANKRD19P	83.7410862809176	43.8151176372977	59.7153456023643	52.292650122767	85.8120640620829	65.2739799134424	91.8528847286405	35.3465282444253	83.5569946347963	55.7510031462201	44.0292790911253	89.7254465554826	1	1	1	1	1	1
ANKRD20A5P	38.8116318396681	20.2190298884509	34.8053819810464	30.5558243326774	163.18235636282	55.6906646099446	37.3445519510816	105.306346483452	33.3986664954923	81.6591574313565	84.973438268279	51.2476598531618	1	1	1	1	98.7929338621069	1
ANKRD20A7P	1	1	1	1	1	1	1	24.0477945835022	1	1	1	1	1	1	1	1	71.3305283589567	1
ANKRD23	1	1	23.1002666913612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD27	18.8397505771659	22.465021686196	27.9654268395194	1	28.3711706253109	28.0823552531431	1	1	1	19.544710052553	1	1	1	1	1	1	1	1
ANKRD29	1	22.9506564936842	19.2059549904606	1	1	1	70.3036722879022	70.69014146349	42.3680850647175	1	20.7961453382683	1	1	1	1	1	1	1
ANKRD32	155.017791345076	63.6345239563528	65.4886629994218	60.3033304784969	80.5868430076407	125.759262566694	77.8665830517218	163.967786495758	68.1160059571944	55.5140497269532	39.4833499367796	74.5630342975579	1	1	1	1	1	1
ANKRD33B	67.4754476160002	51.5100435535463	56.1870945901473	69.7360455000819	44.5674497144903	36.0467825036649	1	1	1	1	34.0900641615327	39.0690324387794	1	1	1	1	1	1
ANKRD36BP2	20.6679778865879	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD37	1	1	1	1	1	1	1	1	1	1	1	1	64.5777617745938	1	1	1	1	1
ANKRD40	1	17.7888868912264	22.2662299700345	23.6376777807395	1	1	1	1	1	1	1	1	127.449549593402	1	1	1	1	1
ANKRD42	21.6704148047173	29.6617881029368	21.6085653463573	18.3463581572338	26.0240809681123	1	1	17.0476934853569	1	32.0773755957885	35.8922941776799	1	1	1	1	1	1	1
ANKRD43	22.2067210566589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD44	21.1403062186121	46.1000111247706	25.6572570659205	26.9931695044879	1	1	56.0198499224014	56.9746694844507	30.9619780779651	61.386773933962	33.0276706538351	68.3477813895215	252.089466818501	484.939051436452	87.993052337818	189.762882273527	136.468474538218	1134.82657076728
ANKRD49	19.6841428458382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD50	1	1	1	1	1	1	1	14.7762419056649	1	1	1	1	1	1	1	1	1	1
ANKRD52	19.0860602431692	22.919929650879	26.5023910858619	20.2114692689639	1	1	38.8619420851835	1	1	18.0525109859064	25.2422614613075	1	1	1	1	1	1	1
ANKRD55	1	1	1	1	1	1	69.5540181668653	20.6752557646034	76.3651931229253	164.982915477549	25.8244796447169	121.209804028369	1	1	1	1	1	1
ANKRD6	28.2501544049568	1	1	19.3138864297122	46.5677731593479	1	56.4741863310639	1	45.7943193097838	63.6683343520811	1	1	1	53.7467687675574	1	1	1	1
ANKRD62	37.7329668734083	1	1	1	26.3443032428092	1	1	1	1	1	1	1	1	1	1	1	1	1
ANLN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	208.771382678727	1	1
ANO1	1	1	1	1	1	1	1	1	1	17.3918003508519	1	1	1	1	1	1	1	1
ANO2	1	1	1	1	1	1	1	1	1	1	1	1	709.438139014987	1	1	1	1	1
ANO3	38.34911003022	49.9418752112421	111.563242935929	47.4607929724544	94.4383138147474	1	1	1	1	1	1	1	1	158.891451399846	1	1	1	1
ANO6	27.1652847622528	23.2908603877793	22.448795023314	29.3432740535949	53.9913374089116	1	1	1	1	48.3310604855	21.3360042601549	1	65.4025121228294	66.1610050101492	54.5966540743148	1	50.5988978620619	1
ANO8	1	1	1	1	1	1	1	23.5920496828956	1	51.8614179350438	1	1	1	1	1	1	1	1
ANP32A	21.3488145420527	36.5224343954423	41.3691010928695	36.474920429256	1	1	25.6033906643058	28.0334271948307	1	47.2249875702248	31.8893542053857	26.2499781234367	45.7535343960644	1	1	83.7805335696954	1	126.211333517748
ANPEP	1	1	1	1	1	1	1	1	1	1	1	1	1	49.76850622868	1	1	1	1
ANXA1	1	1	1	1	1	1	1	1	1	1	1	1	106.900496812356	1	1	1	1	1
ANXA11	49.676983112615	29.34333692807	29.8887471709707	39.2249574442287	1	23.5860351416514	1	1	21.6890001235762	1	31.1979369162487	1	1	146.536886764997	1	1	1	1
ANXA3	1	1	1	1	1	1	1	1	1	1	1	1	193.70618874879	1	1	1	1	1
ANXA4	1	1	1	1	1	1	1	1	1	1	1	31.7074972696909	1	109.362417760299	68.0707419508034	116.933244165684	1	136.731340338511
ANXA5	1	1	22.0299339889189	1	1	1	1	1	1	1	1	1	54.2521545577008	136.884683416354	1	1	1	1
AOAH	1	1	1	1	1	54.1665120301767	1	1	1	1	1	1	1	1	1	1	1	1969.09832878516
AOF1	15.7950985408567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AP000872.1	1	1	1	1	1	1	29.9156633346904	1	1	34.5921314342332	29.2676226962951	1	108.506889816818	284.633515780002	71.9198591945402	1	172.363966404787	1
AP000926.2	1	40.0963135372054	62.5154882647057	41.686226744424	31.5636469666398	27.1398178416552	1	1	1	28.8473350968462	31.4091727067985	43.4902900642952	1	1	1	1	1	1
AP001107.1	46.071595879809	74.0928769810347	69.6158790163991	58.1681434305952	38.2877172553353	22.6801631743408	87.1842627771562	57.8487406786755	111.744114868672	79.8979405635283	49.5209497902997	65.2747339031028	1	1	1	1	1	1
AP003115.1	1	20.3649147655778	18.7339392417931	22.5880146644097	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AP003117.1	1	1	21.3292040479812	24.5348599717822	1	1	39.7865340588378	46.5098816758297	33.2807808413743	19.9168820586993	40.2852380619746	1	55.8460315142103	191.249419222273	236.063100564175	256.127181749021	1	309.296095538857
AP003355.2	21.2739245624811	34.9097094729194	33.840689119011	1	1	1	1	47.7207302766487	1	38.4747659713822	21.8069433010294	1	200.179475715815	117.388284316366	153.509561592056	153.462148746443	89.6731334833169	149.931851449267
AP005433.1	1	1	1	1	1	1	21.3984206659518	38.2668966532018	32.9764406428277	1	1	1	1	1	1	1	1	1
AP005668.1	1	15.9371118266384	19.9904011106141	1	1	1	26.4197359851148	1	31.0911680668104	30.7550756103445	25.4021865974759	21.2258904978859	131.362918603475	1	1	1	1	1
AP006216.1	278.435211672092	364.283405438316	438.203200085581	292.986098395563	378.560835448565	95.6975693093301	358.438307126012	471.180931373471	364.809404526515	335.834468203957	402.130846411075	241.09428038657	568.694376896817	524.47710999542	815.668916013312	4177.86477950054	889.148515945829	1059.8601396762
AP1B1	28.7699974009495	38.1525619892114	31.6401544553013	59.6962124680442	19.3752655518818	1	40.2503514196506	41.99503559822	26.6070669370375	42.4494014944515	36.1706492134795	30.3241920217878	1	1	1	1	1	346.890371825794
AP1G1	31.1852060442773	22.9350736201177	33.2382989267344	19.1380989793443	26.9208691167793	1	43.6979357337365	11.4448443469664	30.9816353573187	27.1717670355706	25.0839950832688	26.1741124994336	1	1	1	1	1	127.589000078468
AP1S2	1	1	1	24.8051851687682	1	1	125.117084349146	231.328418573876	72.3724162617361	170.898576058168	1	1	34.8940815721529	1	1	1	1	1
AP1S3	19.5216931726222	21.9968670157637	16.9872501976883	1	1	1	34.8857820201934	12.1697609957853	1	1	1	1	1	1	1	1	1	1
AP3M1	1	1	1	1	1	1	1	41.7257670424692	1	1	1	1	1	1	1	1	1	1
AP4B1	1	1	15.4587269788865	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AP4S1	20.5394313514444	19.2468477637045	24.3485803686279	19.7472923093614	1	16.2582924805274	1	41.5851860378743	33.5645862038109	1	1	1	1	1	1	1	1	1
APAF1	1	1	1	1	1	1	1	1	1	25.7538647864116	1	1	1	1	1	1	1	1
APBB1IP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3988.63083396343
APC2	31.290987801344	43.5303308009334	36.2772118414643	45.1502696397221	31.2727419852396	21.0493137481601	46.9290583599605	32.9598853138916	62.4126145034724	58.9117609632398	25.4639364565502	30.7919138265629	1	1	160.018978209276	1	64.6873391412418	1
APCDD1	1	1	1	1	1	1	1	1	1	1	1	1	225.562643507964	225.514167295623	117.521185115857	1	113.890081510345	1
APEH	1	1	16.0186909360801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
APEX1	1	1	23.620474132655	1	1	1	1	17.2247231723743	1	22.5827446300342	1	1	1	1	1	1	1	1
APIP	1	1	1	27.8716680777864	1	1	1	1	1	24.2302618418282	21.2526491450433	1	1	1	1	1	1	74.7501398069656
APLP1	103.923567931972	103.574042095796	68.8541252910671	68.221464092478	47.0239646334573	41.8486038965114	71.9032720360279	23.2771062736604	58.263366211302	92.3232656447479	42.6884176562494	48.074216391329	1	1	1	437.253471344475	1	1
APOA1BP	1	1	1	1	1	1	1	37.3216851996131	1	1	1	1	1	1	1	1	1	1
APOD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	213.204994870617	380.787563327284	1
APOE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	126.507387485574	1	1	1
APOL2	31.1108416271992	45.2297764817602	92.2029021837317	32.2420797541619	1	1	17.8917141047548	67.5794321715029	1	1	21.8491603430599	1	1	1	1	1	1	1
APOL3	1	1	1	1	1	1	1	1	1	1	1	1	77.2552383704232	1	1	1	1	1
APOLD1	1	1	1	1	1	1	1	1	1	1	1	1	763.278592429968	496.984834651726	1	1	1	1
APOO	1	20.0656003057923	21.701440857577	15.7846200097543	1	1	1	1	25.2061179994372	19.8906851199422	39.4739257405979	1	1	1	1	1	1	1
APOOL	19.2792773656686	16.9830703725765	30.1136553753148	16.9499209107283	1	1	1	1	1	21.2235856533583	1	1	1	56.1700262522237	1	1	1	1
APPL2	25.7879112711138	31.9080756048419	37.7263963737064	44.1155484302449	23.0373978183897	21.0865102907512	38.9229025226427	23.270288727012	1	50.5344723819685	23.5506884503061	43.3374999495668	37.9652451213403	64.1754950185967	154.652387124086	77.167872753378	108.305777613162	450.309725526112
APTX	18.769078147935	23.3717891901236	16.5923132538537	1	1	1	38.4383251597439	15.1411708331946	1	22.3538310362258	34.1732708651485	1	1	1	1	1	1	1
AQP4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	359.602336511518	1	1	1
ARAP1	1	1	1	1	1	1	1	23.9600489944255	1	1	1	1	1	1	1	1	1	85.4759793989093
ARAP2	148.645047068514	181.823654396276	214.438052880635	144.91180214444	77.3105298429026	284.346281512461	89.3355550165011	1	157.673735867245	72.2365084613199	58.8031281517285	70.7484361353332	342.341274406645	163.267626635853	449.289895496948	1180.60150982515	254.456505045444	537.496191190926
ARAP3	1	1	1	1	1	1	1	1	1	1	1	1	71.5623497158444	1	1	1	1	1
ARC	1	1	18.7549227729628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARF4	1	22.5093498252933	22.9745478508107	17.9043905950615	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARFGAP2	24.1987837934865	36.8481410516155	29.7905578396467	32.7013033997675	1	24.1138869984808	37.5590955943271	47.6056250652171	1	22.4144805556258	1	34.2880363065142	1	1	1	1	1	1
ARG2	1	1	1	1	1	1	1	41.8263535952991	1	34.1222575022234	21.0062072681959	39.5399052086414	1	1	1	1	1	1
ARHGAP1	16.5339161011491	20.1858164417099	19.8682766435702	14.9967878107012	1	1	1	1	1	18.0944971849702	25.1857947354293	1	74.1252511651411	1	1	130.039678328419	1	1
ARHGAP10	76.8021883190288	81.6307740736671	71.2253233417586	44.5645547384119	59.8806495082973	1	36.8903185453324	19.7058071017208	1	1	1	60.6774307201336	95.050203892128	572.22158479124	1	1	134.46357909696	1
ARHGAP12	1	1	1	29.2166235751627	1	1	40.1864669953894	31.4381042728313	53.8589023915542	46.0457191151454	49.5663195356031	35.3591854286983	63.1572811653804	1	1	1	101.436062837042	503.874709583641
ARHGAP15	1	1	1	1	1	1	1	52.2279447264955	1	1	1	1	1	1	1	1	1	497.03183976417
ARHGAP17	18.6740019025235	1	15.2118113223516	19.0204823494379	1	24.382852780287	28.8586276576639	15.4590567241146	25.597553308514	30.3442085738532	1	1	50.0595931188763	80.3980275586158	1	1	1	124.416411153207
ARHGAP20	48.5956755291118	69.9478081763124	44.7830025432986	73.2117715275553	37.2941922474221	1	86.8412155831486	67.9367420127431	45.843871318745	34.3703090913134	122.662844455452	65.8467302756369	1	1	1	1	72.6911957857253	1
ARHGAP22	20.9423584481857	34.0215110035301	19.6979220782293	39.8722805977392	69.2996274078643	40.1337236173442	32.9779742167217	25.7203289189919	1	1	28.2906771246352	1	1	1	1	230.670139459437	224.264077140659	1840.46988724247
ARHGAP23	1	1	1	1	1	1	31.2895761269031	1	1	14.3301707576289	1	1	1	1	1	182.46109149066	1	1
ARHGAP24	1	47.6470763909484	28.5150839390353	1	1	1	37.1936126096284	76.9081822855755	51.7313903041568	44.2477950931092	1	1	1	137.135145991117	534.57399591245	1	1	2760.05678012601
ARHGAP25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	701.22452247717
ARHGAP28	1	1	1	1	1	1	26.4836470973596	25.0230258288538	38.6621687002639	1	1	1	1	1	1	1	1	1
ARHGAP29	1	1	35.5809721577233	36.3110080677381	1	1	1	21.8019902204417	1	1	25.2492194167457	1	417.877402912282	1115.5131485989	1	1	1	1
ARHGAP6	1	1	1	1	1	1	1	1	33.5003940649359	1	18.8126604769852	47.2987415991154	1	490.726858582251	1	1	1	228.019959234312
ARHGDIA	1	23.985133058223	20.8826862398385	17.6454135949978	1	33.6260607804981	1	1	1	1	1	1	1	51.0925522776338	1	1	1	1
ARHGDIG	1	25.3749823540398	23.3440250353479	22.5985722773203	1	31.0913920306851	27.6602543873402	17.9118532040135	1	12.3980565008457	22.424602519532	27.3924872266695	1	1	1	1	1	1
ARHGEF10	22.8786979851298	1	19.3494143381006	1	1	1	1	1	1	24.3998193604352	18.7421931235978	1	307.503124491607	55.3737852918456	195.240910091118	241.537341687926	191.213706896754	1
ARHGEF10L	1	19.8942824311072	15.9919531874884	1	1	1	1	1	46.2794876080468	1	28.4214785004008	1	1	1	129.16352899409	1	1	1
ARHGEF2	30.0901180962607	29.559303834213	27.6061784389005	31.1079422183806	1	1	1	1	1	24.1306703518253	24.4417939717722	1	1	106.648606827227	1	116.785630044788	1	72.6136999298125
ARHGEF4	49.3177047333173	36.7254776018118	50.7168867373443	57.5321797064715	53.2269850674326	56.2414497869355	53.8610677165998	87.1226947926648	93.4182597051387	46.4647781089867	65.4824296931463	58.881025457404	78.3273289470353	1	450.352211134767	1	166.138980380879	1
ARHGEF6	1	1	1	1	1	1	1	1	1	17.3179168668161	24.4540712383741	1	1	62.4239719524305	1	1	1	140.070074966954
ARL1	1	1	22.408951128087	15.1456139734054	1	1	1	1	1	1	25.2485801637962	1	1	1	1	1	1	1
